date,ticker,name,grade,tab,score_precap,price,stop,cur_price,cur_ret,best_ret,worst_ret,stop_hit,days_held,fwd5,fwd21,status
2026-07-07,AAPL,Apple Inc.,B,COILED,62.3,312.66,299.72,333.43,0.0733,0.1092,-0.0116,,17.0,0.0135,,OPEN
2026-07-07,DBD,Diebold Nixdorf Incorporated,B,COILED,62.2,84.16,79.81,71.26,-0.1472,0.102,-0.1473,Y,17.0,0.0241,,OPEN
2026-07-07,FR,"First Industrial Realty Trust, ",B,COILED,62.0,63.04,61.13,65.98,0.0241,0.0846,-0.0081,,17.0,0.005,,OPEN
2026-07-07,PM,Philip Morris International Inc,B,COILED,61.9,184.76,177.43,192.0,0.0224,0.1063,-0.0641,Y,17.0,-0.063,,OPEN
2026-07-07,NET,"Cloudflare, Inc.",B,COILED,61.5,247.55,229.17,283.44,0.0543,0.0825,-0.0675,,17.0,0.0481,,OPEN
2026-07-07,TT,Trane Technologies plc,B,COILED,61.0,487.24,463.11,440.28,-0.0745,0.0316,-0.0751,Y,17.0,0.0164,,OPEN
2026-07-07,ECO,Okeanis Eco Tankers Corp.,B,COILED,60.9,53.35,49.86,59.86,0.1143,0.121,-0.0525,,17.0,0.056,,OPEN
2026-07-07,JPM,JP Morgan Chase & Co.,B,COILED,60.8,337.72,326.7,350.93,0.0345,0.0592,-0.0397,Y,17.0,0.0108,,OPEN
2026-07-07,FCFS,"FirstCash Holdings, Inc.",B,COILED,60.5,224.29,212.06,201.94,-0.0955,0.001,-0.1538,Y,17.0,-0.0591,,OPEN
2026-07-07,CPT,Camden Property Trust,B,COILED,60.2,116.95,113.73,113.29,-0.0365,-0.0049,-0.052,Y,17.0,-0.0391,,OPEN
2026-07-07,MAC,Macerich Company (The),B,COILED,60.2,25.28,24.27,25.47,-0.0008,0.0467,-0.051,Y,17.0,-0.0235,,OPEN
2026-07-07,COLB,"Columbia Banking System, Inc.",B,COILED,60.0,32.24,31.18,31.25,-0.0271,0.0486,-0.0427,Y,17.0,0.004,,OPEN
2026-07-07,LPRO,Open Lending Corporation,A,COOLING,70.3,3.13,2.97,3.14,0.0032,0.0064,-0.0032,,16.0,0.0032,,OPEN
2026-07-07,VOYA,"Voya Financial, Inc.",B,COOLING,67.9,96.28,92.8,100.27,0.0401,0.0773,-0.0189,,17.0,0.0197,,OPEN
2026-07-07,ZD,"Ziff Davis, Inc.",A,COOLING,70.0,53.78,51.02,52.61,-0.0122,0.0321,-0.0529,Y,17.0,-0.0248,,OPEN
2026-07-07,OKTA,"Okta, Inc.",A,COOLING,77.8,148.6,138.39,140.42,-0.0542,0.0575,-0.131,Y,17.0,0.0414,,OPEN
2026-07-07,PNTG,"The Pennant Group, Inc.",A,COOLING,75.3,39.91,37.58,41.13,0.036,0.0753,-0.0302,,17.0,0.0015,,OPEN
2026-07-07,TBLA,Taboola.com Ltd.,B,COOLING,67.2,5.53,5.18,5.1,-0.0608,0.0424,-0.1271,Y,17.0,0.011,,OPEN
2026-07-07,ALKS,Alkermes plc,B,COOLING,66.0,55.14,52.06,50.03,-0.094,-0.0058,-0.1369,Y,17.0,-0.0656,,OPEN
2026-07-07,ALHC,"Alignment Healthcare, Inc.",A,COOLING,71.3,24.56,22.99,18.61,-0.2262,0.0129,-0.2553,Y,17.0,-0.1185,,OPEN
2026-07-07,LGND,Ligand Pharmaceuticals Incorpor,B,COOLING,65.8,320.42,302.72,296.29,-0.0724,0.0225,-0.1023,Y,17.0,-0.0578,,OPEN
2026-07-07,FTNT,"Fortinet, Inc.",B,COOLING,64.7,162.35,153.36,154.25,-0.0279,0.0736,-0.0939,Y,17.0,0.0514,,OPEN
2026-07-07,RSI,"Rush Street Interactive, Inc.",B,COOLING,68.6,32.22,30.24,26.76,-0.1718,0.0687,-0.208,Y,17.0,0.0371,,OPEN
2026-07-07,PTGX,"Protagonist Therapeutics, Inc.",B,COOLING,61.9,131.5,124.04,138.64,-0.0157,0.0173,-0.1102,,17.0,-0.068,,OPEN
2026-07-07,VSEC,VSE Corporation,B,COOLING,65.9,238.01,222.02,191.55,-0.1331,-0.0146,-0.1709,Y,17.0,-0.0564,,OPEN
2026-07-07,RDVT,"Red Violet, Inc.",B,COOLING,68.8,68.71,64.33,68.36,0.0167,0.0393,-0.1269,Y,17.0,0.0175,,OPEN
2026-07-07,FTDR,"frontdoor, inc.",B,COOLING,65.2,79.07,75.52,73.52,-0.0625,-0.0006,-0.1079,Y,17.0,-0.0509,,OPEN
2026-07-07,CORT,Corcept Therapeutics Incorporat,A,COOLING,73.4,91.61,86.23,118.32,0.2582,0.2995,-0.0974,Y,17.0,-0.038,,OPEN
2026-07-07,ESTA,Establishment Labs Holdings Inc,B,COOLING,64.4,91.56,85.39,93.48,0.0268,0.0654,-0.079,Y,17.0,-0.0489,,OPEN
2026-07-07,AMN,AMN Healthcare Services Inc,B,COOLING,67.3,35.77,33.47,34.71,0.0439,0.0746,-0.0722,Y,17.0,-0.0226,,OPEN
2026-07-07,TXG,"10x Genomics, Inc.",A,COOLING,72.3,40.0,36.51,49.43,0.3066,0.3172,-0.0716,Y,17.0,0.2104,,OPEN
2026-07-07,ETON,"Eton Pharmaceuticals, Inc.",B,COOLING,67.6,38.02,35.64,49.03,0.2992,0.3296,-0.0726,Y,17.0,-0.0061,,OPEN
2026-07-07,NTRA,"Natera, Inc.",B,COOLING,69.1,283.8,265.47,269.66,-0.0413,0.0092,-0.1182,Y,17.0,-0.0306,,OPEN
2026-07-07,MRX,Marex Group plc,A,COOLING,74.9,66.34,61.21,65.92,-0.0192,0.0591,-0.1205,Y,17.0,-0.0228,,OPEN
2026-07-07,LTH,"Life Time Group Holdings, Inc.",B,COOLING,62.4,41.13,39.15,44.2,0.0536,0.126,-0.0266,,17.0,-0.0091,,OPEN
2026-07-07,CON,Concentra Group Holdings Parent,B,COOLING,63.5,31.84,30.65,31.62,-0.0003,0.0389,-0.0515,Y,17.0,-0.0231,,OPEN
2026-07-07,LINC,Lincoln Educational Services Co,B,COOLING,68.1,54.11,50.53,42.01,-0.2455,0.0119,-0.3085,Y,17.0,-0.039,,OPEN
2026-07-07,CACC,Credit Acceptance Corporation,B,COOLING,61.9,657.2,626.35,555.67,-0.1406,0.0,-0.1534,Y,17.0,-0.0445,,OPEN
2026-07-07,HNGE,"Hinge Health, Inc.",B,COOLING,69.8,88.52,82.55,75.11,-0.1589,0.0246,-0.2004,Y,17.0,0.0001,,OPEN
2026-07-07,COLD,"Americold Realty Trust, Inc.",B,COOLING,60.0,16.12,15.36,14.46,-0.1102,-0.0058,-0.1526,Y,17.0,-0.0215,,OPEN
2026-07-07,WLFC,Willis Lease Finance Corporatio,B,COOLING,65.4,239.91,224.88,72.52,-0.6732,0.0519,-0.7176,Y,16.0,-0.0221,,OPEN
2026-07-07,FFIV,"F5, Inc.",B,COOLING,60.5,419.03,398.03,388.75,-0.068,0.0429,-0.1203,Y,17.0,0.0339,,OPEN
2026-07-07,DAVE,Dave Inc.,A,COOLING,72.5,396.0,360.24,377.64,-0.0165,0.1935,-0.052,,17.0,0.0861,,OPEN
2026-07-07,LQDA,Liquidia Corporation,A,COOLING,70.7,79.21,72.96,86.8,0.0686,0.1215,-0.1418,Y,17.0,-0.0584,,OPEN
2026-07-07,UHAL,U-Haul Holding Company,B,COOLING,65.2,66.75,64.23,70.95,0.0647,0.1106,-0.0321,,17.0,0.0311,,OPEN
2026-07-07,BCAX,Bicara Therapeutics Inc.,B,COOLING,67.3,29.22,27.2,26.27,-0.1359,0.0033,-0.151,Y,17.0,-0.0757,,OPEN
2026-07-07,RHP,"Ryman Hospitality Properties, I",B,COOLING,61.0,128.04,123.39,133.25,0.047,0.0801,-0.0333,Y,17.0,-0.0259,,OPEN
2026-07-07,RLJ,RLJ Lodging Trust,B,COOLING,65.5,11.63,11.18,12.31,0.0808,0.1036,-0.0307,Y,17.0,0.0184,,OPEN
2026-07-07,NEO,"NeoGenomics, Inc.",B,COOLING,66.0,15.16,14.17,15.88,0.0952,0.1152,-0.1,Y,17.0,-0.0186,,OPEN
2026-07-07,TKR,Timken Company (The),B,COOLING,60.0,142.36,135.42,136.11,-0.0141,0.0371,-0.0495,Y,17.0,0.0112,,OPEN
2026-07-07,RELY,"Remitly Global, Inc.",B,COOLING,63.3,24.23,22.8,23.45,-0.0282,0.0671,-0.075,Y,17.0,-0.0253,,OPEN
2026-07-07,PANW,"Palo Alto Networks, Inc.",B,COOLING,68.0,357.53,335.68,325.68,-0.0337,0.0942,-0.0846,Y,17.0,0.047,,OPEN
2026-07-07,GH,"Guardant Health, Inc.",B,COOLING,66.0,168.82,157.25,152.35,-0.0649,0.0488,-0.1354,Y,17.0,-0.0172,,OPEN
2026-07-07,FLYW,Flywire Corporation - Voting,B,COOLING,63.0,18.33,17.21,16.27,-0.1229,0.0232,-0.158,Y,17.0,-0.0518,,OPEN
2026-07-07,CDNA,"CareDx, Inc.",B,COOLING,65.6,29.06,27.08,38.1,0.3458,0.4295,-0.035,,17.0,0.0219,,OPEN
2026-07-07,PSNL,"Personalis, Inc.",A,COOLING,73.1,14.34,12.76,12.28,-0.1216,0.1724,-0.176,Y,17.0,0.0751,,OPEN
2026-07-07,SLDB,Solid Biosciences Inc.,A,COOLING,71.8,11.07,10.13,8.49,-0.2386,0.017,-0.3139,Y,17.0,-0.1363,,OPEN
2026-07-07,MGTX,MeiraGTx Holdings plc,A,COOLING,74.6,13.89,12.81,11.98,-0.1828,0.0061,-0.221,Y,17.0,-0.1514,,OPEN
2026-07-07,DRTS,Alpha Tau Medical Ltd.,A,COOLING,80.9,13.57,12.32,11.89,-0.0678,0.0898,-0.1407,Y,17.0,-0.0325,,OPEN
2026-07-07,IART,Integra LifeSciences Holdings C,B,COOLING,68.3,18.18,17.02,17.12,-0.0195,0.1735,-0.0813,Y,17.0,0.0538,,OPEN
2026-07-07,NOVT,Novanta Inc.,B,COOLING,65.1,164.89,153.83,138.91,-0.0605,0.0699,-0.0808,Y,17.0,-0.0083,,OPEN
2026-07-07,SEZL,Sezzle Inc.,B,COOLING,66.9,179.05,164.11,155.11,-0.1268,0.1018,-0.1701,Y,17.0,0.0268,,OPEN
2026-07-07,DGII,Digi International Inc.,B,COOLING,64.8,73.22,68.91,68.19,-0.0281,0.0611,-0.1468,Y,17.0,-0.0361,,OPEN
2026-07-07,ZVRA,"Zevra Therapeutics, Inc.",A,COOLING,70.5,13.97,13.0,9.64,-0.3324,0.0412,-0.3698,Y,17.0,-0.0956,,OPEN
2026-07-07,MRCY,Mercury Systems Inc,B,COOLING,62.7,123.07,113.24,95.97,-0.1715,-0.0025,-0.2237,Y,17.0,-0.1339,,OPEN
2026-07-07,ABSI,Absci Corporation,B,COOLING,68.3,11.54,10.08,7.64,-0.3257,0.0591,-0.4094,Y,17.0,-0.0971,,OPEN
2026-07-07,BIOA,"BioAge Labs, Inc.",B,COOLING,66.6,24.84,22.7,24.85,0.0184,0.0418,-0.1643,Y,17.0,-0.0664,,OPEN
2026-07-07,FTRE,Fortrea Holdings Inc.,B,COOLING,63.5,17.85,16.4,19.08,0.0915,0.2237,-0.053,,17.0,0.0315,,OPEN
2026-07-07,AVR,Anteris Technologies Global Cor,A,COOLING,81.4,10.57,9.62,8.24,-0.1694,0.003,-0.2188,Y,17.0,-0.0978,,OPEN
2026-07-07,MRNA,"Moderna, Inc.",A,COOLING,80.9,81.8,74.28,57.92,-0.2739,-0.0184,-0.3313,Y,17.0,-0.1546,,OPEN
2026-07-07,BJRI,"BJ's Restaurants, Inc.",B,COOLING,63.5,59.19,55.79,74.26,0.2323,0.238,-0.0363,,17.0,0.0227,,OPEN
2026-07-07,ENVA,"Enova International, Inc.",B,COOLING,66.2,234.78,222.97,253.35,0.069,0.0811,-0.0944,Y,17.0,-0.0268,,OPEN
2026-07-07,VCYT,"Veracyte, Inc.",B,COOLING,63.4,57.99,53.96,59.78,0.0645,0.083,-0.034,,17.0,0.0082,,OPEN
2026-07-07,CRWD,"CrowdStrike Holdings, Inc.",B,COOLING,66.3,199.38,185.59,185.22,-0.0483,0.1176,-0.1052,Y,17.0,0.0828,,OPEN
2026-07-07,BRKR,Bruker Corporation,B,COOLING,68.4,61.34,57.44,64.34,0.1045,0.106,-0.0592,Y,17.0,0.0271,,OPEN
2026-07-07,TDOC,"Teladoc Health, Inc.",B,COOLING,67.5,9.29,8.64,6.58,-0.3088,0.0386,-0.3246,Y,17.0,-0.0263,,OPEN
2026-07-07,CAKE,The Cheesecake Factory Incorpor,B,COOLING,60.0,76.89,73.03,101.31,0.3032,0.3203,-0.0277,,17.0,0.0347,,OPEN
2026-07-07,OSCR,"Oscar Health, Inc.",A,COOLING,71.4,31.44,28.81,31.23,0.0035,0.0385,-0.1115,Y,17.0,-0.0016,,OPEN
2026-07-07,NUTX,Nutex Health Inc.,A,COOLING,75.8,193.54,178.32,148.71,-0.2086,0.0005,-0.2536,Y,17.0,-0.0507,,OPEN
2026-07-07,ATEX,Anterix Inc.,A,COOLING,73.3,106.04,96.05,93.58,-0.0725,0.1199,-0.1488,Y,17.0,0.0483,,OPEN
2026-07-07,TWST,Twist Bioscience Corporation,B,COOLING,66.0,99.93,90.76,91.33,0.0033,0.0705,-0.0904,Y,17.0,0.0165,,OPEN
2026-07-07,BEAM,Beam Therapeutics Inc.,B,COOLING,63.7,35.32,31.61,26.49,-0.3014,-0.0037,-0.3494,Y,17.0,-0.1854,,OPEN
2026-07-07,HUM,Humana Inc.,B,COOLING,64.7,392.86,372.18,366.66,-0.0709,0.0868,-0.0983,Y,17.0,0.0308,,OPEN
2026-07-07,EXTR,"Extreme Networks, Inc.",B,COOLING,68.1,31.33,29.13,29.84,-0.006,0.1236,-0.0536,Y,17.0,0.0999,,OPEN
2026-07-07,CERS,Cerus Corporation,A,COOLING,77.5,3.28,3.0,2.89,-0.1025,0.0217,-0.1273,Y,17.0,-0.0466,,OPEN
2026-07-07,URGN,UroGen Pharma Ltd.,B,COOLING,63.7,37.41,34.76,41.09,0.0885,0.1637,-0.0318,,17.0,0.0381,,OPEN
2026-07-07,XMTR,"Xometry, Inc.",B,COOLING,65.7,94.29,86.59,84.91,-0.088,0.1394,-0.1338,Y,17.0,0.0435,,OPEN
2026-07-07,MITK,"Mitek Systems, Inc.",B,COOLING,62.8,19.87,18.42,17.07,-0.1215,0.0268,-0.1853,Y,17.0,0.0015,,OPEN
2026-07-07,ADPT,Adaptive Biotechnologies Corpor,B,COOLING,63.6,21.5,19.74,24.18,0.1614,0.1691,-0.0504,,17.0,0.0293,,OPEN
2026-07-07,WRBY,Warby Parker Inc.,B,COOLING,60.6,29.22,26.66,26.02,-0.072,0.0638,-0.1619,Y,17.0,-0.0153,,OPEN
2026-07-07,NWPX,"NWPX Infrastructure, Inc.",B,COOLING,65.2,143.18,133.2,126.87,-0.0631,0.0425,-0.1097,Y,17.0,0.0207,,OPEN
2026-07-07,ALTO,"Alto Ingredients, Inc.",B,COOLING,60.5,5.72,5.16,4.62,-0.1823,0.0761,-0.2549,Y,17.0,-0.0053,,OPEN
2026-07-07,ALGT,Allegiant Travel Company,B,COOLING,62.0,115.62,106.56,99.01,-0.1091,0.0362,-0.1838,Y,17.0,-0.0616,,OPEN
2026-07-07,FATE,"Fate Therapeutics, Inc.",B,COOLING,64.7,2.99,2.58,2.51,-0.1689,0.0695,-0.255,Y,17.0,-0.0099,,OPEN
2026-07-07,PGEN,"Precigen, Inc.",B,COOLING,65.7,5.6,5.09,5.94,0.078,0.0817,-0.127,Y,17.0,-0.0708,,OPEN
2026-07-07,BLZE,"Backblaze, Inc.",B,COOLING,63.5,15.3,13.64,12.63,-0.2027,0.1521,-0.3068,Y,17.0,0.0448,,OPEN
2026-07-07,CLYM,"Climb Bio, Inc.",B,COOLING,62.0,13.27,11.81,12.08,-0.0999,0.0741,-0.1244,Y,17.0,-0.0134,,OPEN
2026-07-07,IRDM,Iridium Communications Inc,B,COOLING,60.7,52.59,47.23,47.64,-0.0675,0.0119,-0.1347,Y,17.0,-0.0436,,OPEN
2026-07-07,DDOG,"Datadog, Inc.",B,COOLING,62.2,255.37,236.79,268.56,0.0458,0.0775,-0.0745,,17.0,0.0542,,OPEN
2026-07-07,EVC,Entravision Communications Corp,B,COOLING,62.4,12.58,11.3,11.62,-0.0235,0.0353,-0.1555,Y,17.0,-0.0294,,OPEN
2026-07-07,CYRX,"CryoPort, Inc.",B,BUY ZONE,63.3,15.23,14.18,15.33,0.0179,0.1215,-0.0292,,17.0,0.0671,,OPEN
2026-07-07,ASTH,Astrana Health Inc.,B,COOLING,64.2,46.91,43.96,36.68,-0.2202,0.0625,-0.2392,Y,17.0,0.0417,,OPEN
2026-07-07,FDMT,"4D Molecular Therapeutics, Inc.",B,COOLING,60.6,12.72,11.38,10.07,-0.2145,0.0445,-0.2676,Y,17.0,-0.0874,,OPEN
2026-07-07,DFTX,"Definium Therapeutics, Inc.",B,COOLING,60.5,44.33,39.94,44.49,0.0002,0.0904,-0.0942,,17.0,0.0337,,OPEN
2026-07-07,MEC,"Mayville Engineering Company, I",B,BUY ZONE,62.3,34.41,31.52,25.89,-0.2174,0.0698,-0.2435,Y,17.0,0.0426,,OPEN
2026-07-07,TNGX,"Tango Therapeutics, Inc.",B,COOLING,60.3,29.94,26.68,27.57,-0.0847,0.0681,-0.159,Y,17.0,-0.0156,,OPEN
2026-07-07,MPTI,"M-tron Industries, Inc.",B,BUY ZONE,61.0,90.91,81.61,83.1,-0.0401,0.0424,-0.1671,Y,17.0,-0.043,,OPEN
2026-07-08,APEI,"American Public Education, Inc.",B,FRESH IGNITION,64.8,59.34,55.86,49.63,-0.1445,0.0262,-0.2013,Y,16.0,-0.1514,,OPEN
2026-07-08,SJM,The J.M. Smucker Company,B,COILED,61.6,113.24,108.43,122.21,0.0881,0.1365,-0.0434,Y,16.0,-0.0294,,OPEN
2026-07-08,VLY,Valley National Bancorp,B,COILED,61.3,14.87,14.4,14.32,-0.0104,0.0504,-0.0318,Y,16.0,0.0256,,OPEN
2026-07-08,VSEC,VSE Corporation,B,COILED,61.0,221.06,203.91,191.55,-0.072,0.0548,-0.1125,Y,16.0,-0.012,,OPEN
2026-07-08,CUBE,CubeSmart,B,COILED,60.9,40.88,39.54,41.24,0.0325,0.0831,-0.0058,,16.0,0.013,,OPEN
2026-07-08,HBNC,"Horizon Bancorp, Inc.",B,COILED,60.7,19.64,18.98,20.58,0.0663,0.0902,-0.0135,,16.0,0.029,,OPEN
2026-07-08,WLFC,Willis Lease Finance Corporatio,B,COILED,60.7,221.88,205.23,72.52,-0.6715,0.0574,-0.7161,Y,15.0,-0.0624,,OPEN
2026-07-08,SPG,"Simon Property Group, Inc.",B,COILED,60.5,227.19,221.14,230.44,0.0518,0.0886,-0.0286,Y,16.0,0.0133,,OPEN
2026-07-08,D,"Dominion Energy, Inc.",B,COILED,60.2,69.83,67.94,69.73,-0.0019,0.0448,-0.0109,,16.0,0.0159,,OPEN
2026-07-08,GIII,"G-III Apparel Group, LTD.",B,COILED,60.1,33.92,32.18,36.69,0.0855,0.0947,-0.0142,,16.0,0.0417,,OPEN
2026-07-08,SBUX,Starbucks Corporation,B,COILED,60.0,103.61,99.61,105.85,0.0191,0.0516,-0.0187,,16.0,0.0119,,OPEN
2026-07-08,MIRM,"Mirum Pharmaceuticals, Inc.",B,COOLING,69.9,128.31,119.51,112.59,-0.1243,0.0111,-0.1755,Y,16.0,-0.0589,,OPEN
2026-07-08,PTCT,"PTC Therapeutics, Inc.",A,COOLING,76.6,89.2,84.28,75.52,-0.1473,0.026,-0.1801,Y,16.0,-0.1099,,OPEN
2026-07-08,TGTX,"TG Therapeutics, Inc.",A,COOLING,75.4,58.06,54.31,53.53,-0.0647,0.0362,-0.104,Y,16.0,-0.0143,,OPEN
2026-07-08,DOC,"Healthpeak Properties, Inc.",B,COOLING,62.1,21.93,21.21,22.06,0.0179,0.059,-0.0216,Y,16.0,-0.0014,,OPEN
2026-07-08,IMMX,"Immix Biopharma, Inc.",A,COOLING,73.1,12.02,10.74,8.55,-0.2227,0.0443,-0.2636,Y,16.0,-0.0427,,OPEN
2026-07-08,NGNE,Neurogene Inc.,A,COOLING,81.7,36.8,33.16,33.6,-0.1213,0.1417,-0.1578,Y,16.0,0.0316,,OPEN
